Ellal,,1382,72.5,119,301,0
Arim,,887,73.88,119,423,5
Cajaz,,886,72.94,119,434,3
Sosa,,1155,72.56,119,536,2
Sledge,,1156,73,119,581,2
Heboja,,1301,73.56,118,383,3
Zaaaaz,,489,73.06,118,424,1
Tigerpizz,,1512,73.06,118,464,2
Monigota,,1633,73.56,118,495,4
Herald,,539,73.5,118,512,0
Trixie,,1143,71.94,118,528,0
Tita,,1743,73.75,118,539,0
Ishezi,Challenger,722,72.06,118,549,3
Anathema,,1635,72.69,118,557,0
Validname,,1132,73.25,118,568,3
Lelova,,1450,71.25,118,591,19
Cena,,874,73.56,117,297,1
Zula,,654,73.5,117,442,1
Nexet,,438,71.56,117,508,8
Amby,,1458,72.06,117,526,4
Othoz,,953,73.06,117,581,0
Kratos,,1044,73.19,116,313,1
Bullchulli,,1063,73.13,116,415,0
Garok,Challenger,1376,72.81,116,425,8
Doldol,,656,71.5,116,492,1
Ohathi,,506,72.5,116,505,2
Kice,,894,72.38,116,507,1
Icada,,1062,72.13,116,577,4
Ladyhawk,,1288,73.19,116,590,3
Rize,,1447,72.75,115,159,4
Luzanio,,1926,72.81,115,170,0
Lunafide,,938,73.06,115,230,0
Jadzia,,972,72.31,115,242,3
Evannig,,820,71.44,115,248,0
Mswatdahel,,1944,73.44,115,280,1
Osevan,,1000,72.38,115,320,0
Dalamar,,909,71.69,115,326,13
Hesid,,903,73.38,115,398,0
Elis,,512,70.69,115,422,0
Anreka,,1209,73.5,115,427,0
Ellex,,476,72.06,115,527,1
Irduthim,,1057,72.94,115,594,10
Lozaha,,1245,73.06,114,320,3
Itit,Challenger,745,72.5,114,545,11
Gathonx,,673,72.19,114,556,11
Reckless,,690,72.13,114,577,13
Wizzard,,573,71.94,113,387,1
Cantra,,1322,72.5,113,405,1
Ifrimot,,1514,72.38,113,410,6
Noen,,1850,72.56,113,421,5
Kedol,,1177,72.13,113,435,2
Mushroom,,1188,73.44,113,444,11
Enraneb,,881,73.75,113,456,1
Digit,,1114,73.06,113,490,2
Etinud,,1200,73.19,113,552,9
Natal,,733,72.75,113,553,3
Renidna,,660,72.81,113,559,0
Atid,,595,71.81,113,572,2
Monitava,,1373,72.94,113,576,4
Idijez,,1063,73.25,113,594,2
This,,1013,72.38,112,338,9
Biin,,735,73.44,112,449,3
