Bunorta,,639,71.31,108,387,6
Analyse,,876,70.63,108,407,10
Rati,,541,70.56,108,447,4
Arzok,,895,71.81,108,459,4
Navy,,260,67.31,108,494,3
Emma,,418,70.75,108,504,8
Gurkal,,423,71.63,108,515,2
Sushi,,837,71.19,108,516,4
Teebak,,721,71.63,108,552,20
Tumare,,689,70.5,108,554,1
Skysj,,716,70.56,108,589,9
Blgbigc,,421,71.38,108,593,18
Kapostefo,,789,71.69,107,348,1
Dallim,,652,72.75,107,365,9
Loti,,388,71,107,387,11
Mokuchi,,618,71.5,107,393,5
Kara,,547,69.88,107,460,11
Pistola,,621,67.88,107,480,9
Ohuhi,,899,72.88,107,511,19
Staranb,,692,72.38,107,514,10
Codre,,506,71,107,561,13
Navarte,,409,71.5,107,566,7
Jurki,,641,71.38,107,592,5
Igikon,,1304,72.31,106,345,0
Slayerz,,595,70.44,106,350,7
Vokashi,,580,71.38,106,356,2
Gunfire,,460,71.06,106,361,13
Mathuca,,387,71.5,106,377,16
Buckcake,,491,70.5,106,390,9
Princess,,368,72.5,106,396,3
Asarka,,491,70.88,106,429,35
Zemanova,,677,70.81,106,508,7
Asofuk,,723,70.81,106,541,10
Korloveru,,1573,72.44,105,86,1
Korlovelu,,1375,72.63,105,88,0
Sterben,,474,71.31,105,227,25
Korone,,1170,71.75,105,227,21
Takos,,399,71.19,105,293,6
Azas,,520,70.94,105,323,5
Zeshuga,,312,71.38,105,326,1
Nomuge,,521,72.38,105,335,7
Zareda,,932,70.47,105,339,4
Gicos,,367,71.63,105,371,0
Erteni,,582,71.06,105,371,8
Ennan,,980,70.88,105,430,45
Edafri,,373,70.56,105,436,4
Bsauce,,547,71.19,105,440,10
Kote,,751,70.75,105,493,20
Othoz,,417,70.88,105,505,6
Nukit,,487,71.13,105,528,6
Trandul,,814,70.88,105,547,11
Asum,,287,69.75,105,549,17
Havoc,,1265,71.69,104,422,6
Nurgle,,1089,71.06,104,440,2
Durta,,574,72.56,104,452,48
Moshoca,,1135,72.63,104,520,11
Alisha,,494,70.69,104,521,4
Zerigin,,518,72.5,104,549,1
Merithi,,755,70.56,104,564,6
Bipup,,420,71.94,104,569,4
Kikin,,885,70.5,103,208,1
Steena,,525,70.38,103,306,3
Tucarca,,338,72.13,103,311,0
Zigag,,677,72.44,103,320,1
Devilz,,416,71.13,103,365,8
Adnani,,496,73.56,103,372,1
Sizola,,511,71.5,103,379,6
Palindawn,,1173,72.56,103,390,1
Orkudnak,,642,70.56,103,409,0
Kisha,,1428,73.88,103,430,1
Ravag,,532,69.56,103,469,9
Zebe,,523,71.06,103,490,18
Deadshot,,792,72.44,103,500,3
Kere,,433,71.31,103,507,5
Zeta,,474,67.81,103,517,8
Zaza,,1074,71.56,103,519,0
Eruthi,,964,71.5,103,530,8
Dilraba,,502,71.5,103,572,6
Ligid,,359,69.88,103,580,6
Joha,,362,70.31,102,285,3
Palooka,,690,70.06,102,343,9
Bhbzn,,745,71.5,102,344,3
