Samaritan,,716,72.56,119,560,19
Toohappy,,1015,73,119,560,19
Paris,Challenger,528,73.06,119,597,7
Hugh,,934,72.63,118,364,0
Cowgirl,,1475,73.06,118,376,2
Ehitot,,1039,72.31,118,388,8
Omemok,,839,72.81,118,419,7
Korlptl,,1159,73.63,118,429,13
Noka,,844,72.81,118,454,5
Dirzove,,371,72.31,118,456,7
Xxxkns,,565,73.25,118,460,6
Gologa,,709,72.06,118,465,3
Tahokre,,1104,73.06,118,493,8
Bove,,504,73.13,118,496,2
Liza,,641,72.13,118,498,3
Brittanny,,881,72.69,118,518,12
Bone,,748,72.31,118,532,17
Erzal,,501,72.38,118,557,0
Piffpuff,,528,72.56,118,571,2
Gimli,,1315,72.63,118,590,8
Etud,,1184,72.69,118,594,3
Ashekra,Challenger,548,72.5,118,597,4
Vera,,1017,73.5,117,347,14
Sili,,1271,72.69,117,370,9
Livingwish,,1079,72.88,117,377,4
Koryoung,Challenger,1228,72.75,117,407,16
Hije,,1066,72.81,117,423,11
Koreano,,1020,73.25,117,436,13
Esul,,427,72.31,117,460,5
Zada,,600,72.56,117,467,15
Offhand,,491,73.5,117,479,17
Jucug,,949,73.06,117,488,17
Binul,,474,72.5,117,508,14
Moti,,767,72.38,117,516,11
Ashare,,656,72.56,117,531,7
Eight,,978,70.75,117,555,7
Ecocon,,519,72.5,117,558,6
Kormithril,,796,72.63,117,558,6
Winter,,921,72.38,117,569,17
Dire,,507,72.63,117,582,11
Akusha,,1142,73.75,117,597,4
Here,,918,72.31,116,226,3
Mavri,Challenger,754,72.75,116,344,1
Jenogre,,1204,72.69,116,368,3
Event,,1007,71.25,116,406,8
Illijol,,748,71.88,116,425,2
Ahem,,616,72.81,116,428,4
Jolan,,962,71.25,116,429,2
Chupiscada,,1227,72.75,116,442,2
Ginger,,1037,72.06,116,446,5
Medalsplz,,746,73.31,116,485,1
Zidirza,,462,71.5,116,495,4
Trahhbah,,1203,72.69,116,498,23
Nusulle,Challenger,966,72.5,116,522,3
Ivrati,,501,72.06,116,531,2
Eliza,Challenger,691,72.56,116,537,16
Swswswsw,,894,71.88,116,541,6
Baja,,595,72.69,116,542,25
Korkyuu,,764,72.94,115,286,6
Fetish,,1038,72.81,115,290,2
Risegold,,1217,72.63,115,322,0
Igjooye,,1055,72.63,115,329,2
Keba,,1237,72.13,115,350,12
Ares,,546,71.81,115,378,5
Forest,,1283,72.75,115,418,20
Kraken,Challenger,758,73,115,425,13
Mbec,,865,72.38,115,453,5
Tusa,,938,71.38,115,488,18
Zeegld,Challenger,844,72.25,115,499,26
Inetes,,740,72.75,115,519,5
Cachos,,577,72.56,115,523,34
Venus,,546,73,115,545,15
Juthi,,592,72.69,115,552,6
Socheci,,655,72.69,115,552,27
Dobil,Challenger,904,71.81,115,555,7
Mary,,579,71.31,115,578,6
Morituri,,557,72.25,115,595,11
Zali,,1067,74.63,114,314,20
Ruhold,Challenger,1276,72.75,114,343,4
Chaser,,1123,72.69,114,383,5
Foxxy,,724,72.44,114,410,8
Erzet,Challenger,945,72.25,114,450,12
