Khopesh,,357,69.56,83,499,2
Lizea,,596,70.75,83,520,1
Aves,,479,70.5,83,540,0
Ginat,,451,70.44,83,546,5
Ridogga,,251,70.81,83,589,4
Ragone,,545,70.56,82,288,0
Vuve,,316,71.31,82,356,10
Goochagaja,,644,71.56,82,421,0
Vedna,,204,70,82,423,0
Munnus,,348,70.69,82,429,0
Meva,,201,71.31,82,437,0
Page,,397,70.69,82,448,0
Lenient,,186,70.25,82,484,5
Oremi,,482,70.06,82,559,0
Slorbilk,,227,67.44,82,594,2
Nethase,,284,61.25,81,366,4
Talleta,,596,71.75,81,408,7
Eranne,,274,71.56,81,408,1
Amber,,426,70.75,81,447,0
Akog,,604,71,81,471,0
Kokos,,193,70.63,81,474,11
Bege,,224,65.81,81,477,2
Szmall,,172,70.44,81,503,2
Bubul,,272,70.75,81,560,2
Mozi,,641,70.75,80,91,0
Ocan,,540,71.38,80,195,0
Doli,,235,69.75,80,255,2
Athod,,388,70.13,80,260,0
Cavri,,247,70.19,80,272,1
Weezley,,573,70.56,80,328,5
Hyuni,,566,70.81,80,335,0
Halleberry,,606,70.5,80,338,9
Averna,,328,69.75,80,358,1
Detested,,253,71.44,80,367,9
Silvermint,,359,71.06,80,372,11
Dolli,,298,70.44,80,399,7
Paola,,197,71.06,80,426,9
Just,,364,61.56,80,439,0
Arkirus,,299,71.06,80,447,0
Vovra,,528,70.88,80,482,4
Qwest,,193,68.44,80,491,7
Ibet,,378,70.5,80,578,20
Whitaker,,384,70.13,79,333,16
Blitzdings,,228,70.44,79,444,13
Merlin,,197,69.94,79,569,2
Ogrunri,,411,70.75,78,489,3
Zenehi,,459,70.56,78,491,2
Gandalf,,234,70.38,78,507,3
Summer,,168,69.25,78,572,7
Taha,,220,70.19,78,586,4
Arota,,227,70.81,77,396,0
Notmidge,,436,70.13,77,485,0
Ibrevez,,233,67.44,77,487,2
Terki,,306,70.69,77,548,17
Mercuz,,237,69.81,77,555,5
Vodne,,319,66.25,77,561,16
Demi,,264,70.25,77,586,4
Aguz,,336,60.75,76,215,0
Ibez,,147,69.31,76,315,11
Nehi,,254,70.38,76,494,0
Nova,,209,68.25,76,521,1
Arbez,,175,69.75,76,526,3
Mint,,483,68.31,76,531,3
Chochete,,193,70.19,76,541,55
Sardinuke,,458,57.75,75,185,2
Panmag,,305,67.75,75,226,3
Odnoki,,458,70.25,75,228,0
Caji,,695,70.5,75,264,1
Tempsilnov,,698,65.88,75,282,1
Atillel,,200,69.25,75,324,0
Zedalf,,467,70.13,75,342,0
Jirzas,,380,66.56,75,371,0
Ketrin,,350,70.63,75,446,4
Wizard,,181,69.44,75,512,8
Zapp,,236,67.81,75,580,1
Coshat,,249,68.31,74,277,12
Mertvets,,226,70.88,74,289,2
Oshathan,,161,69.19,74,428,0
Ashtsiddhi,,277,70.19,73,372,2
Gandalf,,257,70.5,73,457,0
Jaznrox,,200,68.06,73,491,1
Gogol,,157,70.06,73,560,7
Lani,,202,68.44,73,597,2
Datura,,255,71.56,72,393,1
Romi,,250,71.69,72,396,0
Orok,,203,69.06,72,461,1
Kuheke,,199,69.5,72,472,4
Gargosab,,211,69.25,72,512,3
Sexme,,215,67.25,72,533,1
Oves,,413,70.25,71,430,1
Rugi,,245,70.88,71,508,2
Rubrig,,550,70.88,71,595,2
Uyendao,,419,62.69,70,182,2
Artik,,373,70.25,70,184,1
Akoma,,252,69.69,70,234,2
Viserte,,301,65.88,70,264,4
Vozloser,,469,70.69,70,362,2
Vathom,,229,70.31,70,466,5
Orion,,206,66.19,70,549,0
Erace,,277,69.56,70,585,6
Kuce,,274,70.44,69,364,2
Czetia,,223,69.25,69,394,2
Warcok,,235,70.25,69,474,2
Kortoo,,443,71.44,69,505,7
Slipknob,,354,70.81,68,307,5
Jugdish,,154,68.31,67,399,10
Hidrega,,180,68.63,67,406,2
Zusos,,261,67.44,67,411,4
Tetal,,272,68.38,67,434,2
Enothi,,175,64.94,67,456,2
Doge,,354,71.63,67,536,3
Veri,,207,68.88,67,558,1
Morrigan,,292,70.88,66,219,0
Kuni,,277,71.31,66,352,6
Munive,,138,66.69,66,363,0
Drchang,,150,61.44,66,502,16
Mera,,190,70.69,65,196,0
Ecaha,,466,70.63,65,200,0
Osivi,,333,69.88,65,229,2
Zasi,,202,70.5,65,247,0
Elid,,263,69.5,65,276,0
Anrilol,,269,63.63,65,287,1
Dario,,187,68.75,65,305,2
Eciza,,188,66.31,65,306,1
Mechan,,321,70,65,341,3
Whizzy,,144,67.75,65,362,4
Maruo,,407,69.81,65,389,0
Madriz,,121,67.88,65,407,0
Serena,,150,65.5,65,432,1
Egruzod,,187,66.81,65,496,0
Varkan,,173,70,65,549,4
Starre,,253,71.38,64,160,0
Kivaga,,185,70.13,64,350,5
Ikagi,,165,70.56,63,407,5
Firelady,,172,64,63,505,1
Dulid,,305,70.94,62,353,0
Szpaner,,189,67.88,62,420,1
Isildur,,181,66.19,62,437,1
Lhopital,,103,64,62,497,0
Sumdumguy,,596,70.63,62,504,0
