Itheti,,933,73,108,501,6
Diana,,1142,74.31,108,520,4
Nevra,,682,71.54,108,528,1
Fiona,,631,72.69,108,539,2
Krateneo,,1013,73.15,108,541,2
Luna,,874,73.23,108,557,2
Kaboom,,904,72.85,108,558,0
Drago,,982,72.54,108,578,2
Circe,,484,72.69,108,587,1
Sani,,466,72.31,108,596,5
Abos,,430,71.77,108,596,3
Arcwidow,,893,70.46,108,598,15
Elena,,403,72.92,107,370,4
Shark,,802,73.85,107,392,0
Rerzul,,812,73.08,107,464,6
Zdzislaw,,931,73.46,107,475,3
Mcgoo,,910,72.69,107,511,2
Tavi,,554,70.85,107,511,0
Aura,,877,73.69,107,519,4
Jarga,,458,71.46,107,558,0
Zekathe,,828,73.08,107,561,2
Gonzo,,941,74.38,107,581,9
Andrek,,590,73.92,107,581,1
Ioxy,,970,71.62,106,288,0
Syzaros,,882,72.62,106,418,4
Scrifcal,,675,73.08,106,419,1
Odnisut,,677,68,106,488,2
Shurifa,,509,74,106,516,0
Dado,,514,73.69,106,518,3
Gizi,,306,72.23,106,561,8
Yankers,,450,74.31,106,566,2
Loyola,,1252,74.15,106,579,9
Brave,,860,73.08,106,581,2
Rady,,660,72.38,106,591,7
Doga,,768,73.46,105,196,0
Irzok,,1215,74.46,105,198,0
Ijus,,627,73.46,105,408,0
Naaanei,,616,72.31,105,415,3
Etiri,,1255,73.31,105,450,1
Sistra,,1089,73.23,105,457,6
Kelly,,857,70.62,105,469,0
Elona,,759,74,105,517,12
Melek,,1115,73.77,105,562,6
Adnel,,1285,73.85,105,564,9
Salty,Challenger,870,73.38,103,372,0
Boskk,,470,72.62,103,384,1
Kasoz,,349,70.92,103,387,2
Ydorbq,,508,72.15,103,395,0
Elladi,,804,72.31,103,411,1
Vldmrtv,,807,73.23,103,419,0
Kubris,,672,74.62,103,430,0
Akanz,,784,71.85,103,438,0
Cinder,,632,74.15,103,476,4
Lueze,,419,72.62,103,479,3
Gevusha,,629,72.92,103,486,2
Hueki,,765,72.08,103,508,0
Dotori,,870,72.08,103,508,1
Peggy,,358,72.46,103,528,1
Adek,,501,73.08,103,529,2
Floki,,593,73.54,103,558,4
Zethot,,471,71.23,103,574,8
Egal,,858,73.77,103,592,4
Rigel,,370,73.15,103,595,0
Nuzeke,,887,72.46,102,348,1
Cleo,,324,72.92,102,427,0
Seratonin,,881,72.69,102,428,1
Toshid,,325,72.85,102,454,1
Arcelum,,663,73.69,102,480,9
Javascript,,360,72.23,102,517,3
Godric,Challenger,504,73.15,102,528,4
